"Plot Title: Savoy-Discharge"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559467, SEN S/N: 10559467)","Temp, °C (LGR S/N: 10559467, SEN S/N: 10559467)","Coupler Detached (LGR S/N: 10559467)","Coupler Attached (LGR S/N: 10559467)","End Of File (LGR S/N: 10559467)"
3593,05/11/23 02:32:22 PM,65.48,20.19,,,
3594,05/11/23 02:32:23 PM,65.48,20.19,,,
3595,05/11/23 02:32:24 PM,65.84,20.17,,,
3596,05/11/23 02:32:25 PM,65.40,20.19,,,
3597,05/11/23 02:32:26 PM,65.69,20.19,,,
3598,05/11/23 02:32:27 PM,65.62,20.20,,,
3599,05/11/23 02:32:28 PM,65.69,20.20,,,
3600,05/11/23 02:32:29 PM,65.69,20.21,,,
3601,05/11/23 02:32:30 PM,65.84,20.20,,,
3602,05/11/23 02:32:31 PM,65.62,20.20,,,
3603,05/11/23 02:32:32 PM,65.62,20.21,,,
3604,05/11/23 02:32:33 PM,65.84,20.21,,,
3605,05/11/23 02:32:34 PM,66.06,20.23,,,
3606,05/11/23 02:32:35 PM,67.08,20.24,,,
3607,05/11/23 02:32:36 PM,67.15,20.25,,,
3608,05/11/23 02:32:37 PM,67.07,20.28,,,
3609,05/11/23 02:32:38 PM,67.07,20.29,,,
3610,05/11/23 02:32:39 PM,65.47,20.29,,,
3611,05/11/23 02:32:40 PM,66.42,20.28,,,
3612,05/11/23 02:32:41 PM,66.42,20.28,,,
3613,05/11/23 02:32:42 PM,66.05,20.28,,,
3614,05/11/23 02:32:43 PM,65.40,20.28,,,
3615,05/11/23 02:32:44 PM,65.69,20.30,,,
3616,05/11/23 02:32:45 PM,65.54,20.30,,,
3617,05/11/23 02:32:46 PM,65.83,20.30,,,
3618,05/11/23 02:32:47 PM,65.90,20.33,,,
3619,05/11/23 02:32:48 PM,66.12,20.34,,,
3620,05/11/23 02:32:49 PM,65.98,20.34,,,
3621,05/11/23 02:32:50 PM,66.41,20.35,,,
3622,05/11/23 02:32:51 PM,66.19,20.35,,,
3623,05/11/23 02:32:52 PM,65.97,20.37,,,
3624,05/11/23 02:32:53 PM,65.68,20.37,,,
3625,05/11/23 02:32:54 PM,65.97,20.38,,,
3626,05/11/23 02:32:55 PM,65.97,20.38,,,
3627,05/11/23 02:32:56 PM,65.90,20.38,,,
3628,05/11/23 02:32:57 PM,65.90,20.38,,,
3629,05/11/23 02:32:58 PM,65.83,20.39,,,
3630,05/11/23 02:32:59 PM,65.97,20.39,,,
3631,05/11/23 02:33:00 PM,65.90,20.39,,,
3632,05/11/23 02:33:01 PM,65.90,20.40,,,
3633,05/11/23 02:33:02 PM,65.90,20.40,,,
3634,05/11/23 02:33:03 PM,65.90,20.40,,,
3635,05/11/23 02:33:04 PM,65.75,20.42,,,
3636,05/11/23 02:33:05 PM,66.26,20.43,,,
3637,05/11/23 02:33:06 PM,65.82,20.43,,,
3638,05/11/23 02:33:07 PM,66.92,20.43,,,
3639,05/11/23 02:33:08 PM,66.55,20.44,,,
3640,05/11/23 02:33:09 PM,66.55,20.44,,,
3641,05/11/23 02:33:10 PM,66.70,20.43,,,
3642,05/11/23 02:33:11 PM,66.63,20.43,,,
3643,05/11/23 02:33:12 PM,66.63,20.43,,,
3644,05/11/23 02:33:13 PM,66.63,20.43,,,
3645,05/11/23 02:33:14 PM,66.63,20.43,,,
3646,05/11/23 02:33:15 PM,66.63,20.43,,,
3647,05/11/23 02:33:16 PM,66.63,20.43,,,
3648,05/11/23 02:33:17 PM,66.63,20.43,,,
3649,05/11/23 02:33:18 PM,66.55,20.43,,,
3650,05/11/23 02:33:19 PM,66.55,20.43,,,
3651,05/11/23 02:33:20 PM,66.55,20.43,,,
3652,05/11/23 02:33:21 PM,66.55,20.42,,,
3653,05/11/23 02:33:22 PM,66.85,20.42,,,
3654,05/11/23 02:33:23 PM,66.77,20.43,,,
3655,05/11/23 02:33:24 PM,66.63,20.43,,,
3656,05/11/23 02:33:25 PM,66.26,20.44,,,
3657,05/11/23 02:33:26 PM,66.63,20.44,,,
3658,05/11/23 02:33:27 PM,8.13,20.49,,,
3659,05/11/23 02:33:28 PM,7.77,20.49,,,
3660,05/11/23 02:33:29 PM,7.85,20.49,,,
3661,05/11/23 02:33:30 PM,7.70,20.49,,,
3662,05/11/23 02:33:31 PM,7.70,20.49,,,
3663,05/11/23 02:33:32 PM,7.63,20.51,,,
3664,05/11/23 02:33:33 PM,7.63,20.51,,,
3665,05/11/23 02:33:34 PM,7.56,20.51,,,
3666,05/11/23 02:33:35 PM,7.56,20.49,,,
3667,05/11/23 02:33:36 PM,7.56,20.52,,,
3668,05/11/23 02:33:37 PM,7.49,20.53,,,
3669,05/11/23 02:33:38 PM,7.41,20.53,,,
3670,05/11/23 02:33:39 PM,7.34,20.55,,,
3671,05/11/23 02:33:40 PM,7.34,20.55,,,
3672,05/11/23 02:33:41 PM,7.27,20.55,,,
3673,05/11/23 02:33:42 PM,7.13,20.55,,,
3674,05/11/23 02:33:43 PM,7.20,20.55,,,
3675,05/11/23 02:33:44 PM,7.13,20.57,,,
3676,05/11/23 02:33:45 PM,7.05,20.57,,,
3677,05/11/23 02:33:46 PM,7.34,20.57,,,
3678,05/11/23 02:33:47 PM,6.91,20.57,,,
3679,05/11/23 02:33:48 PM,7.34,20.58,,,
3680,05/11/23 02:33:49 PM,7.41,20.58,,,
3681,05/11/23 02:33:50 PM,7.49,20.60,,,
3682,05/11/23 02:33:51 PM,7.63,20.60,,,
3683,05/11/23 02:33:52 PM,7.41,20.62,,,
3684,05/11/23 02:33:53 PM,7.56,20.64,,,
3685,05/11/23 02:33:54 PM,7.41,20.65,,,
3686,05/11/23 02:33:55 PM,7.27,20.66,,,
3687,05/11/23 02:33:56 PM,6.84,20.66,,,
3688,05/11/23 02:33:57 PM,7.48,20.67,,,
3689,05/11/23 02:33:58 PM,7.20,20.67,,,
3690,05/11/23 02:33:59 PM,7.41,20.67,,,
3691,05/11/23 02:34:00 PM,7.20,20.67,,,
3692,05/11/23 02:34:01 PM,6.98,20.69,,,
3693,05/11/23 02:34:02 PM,6.91,20.69,,,
3694,05/11/23 02:34:03 PM,6.77,20.71,,,
3695,05/11/23 02:34:04 PM,7.13,20.71,,,
3696,05/11/23 02:34:05 PM,6.84,20.76,,,
3697,05/11/23 02:34:06 PM,6.98,20.76,,,
3698,05/11/23 02:34:07 PM,6.91,20.76,,,
3699,05/11/23 02:34:08 PM,6.91,20.78,,,
3700,05/11/23 02:34:09 PM,6.84,20.78,,,
3701,05/11/23 02:34:10 PM,6.91,20.78,,,
3702,05/11/23 02:34:11 PM,6.91,20.79,,,
3703,05/11/23 02:34:12 PM,6.84,20.79,,,
3704,05/11/23 02:34:13 PM,6.91,20.80,,,
3705,05/11/23 02:34:14 PM,6.84,20.82,,,
3706,05/11/23 02:34:15 PM,6.91,20.82,,,
3707,05/11/23 02:34:16 PM,6.91,20.83,,,
3708,05/11/23 02:34:17 PM,6.91,20.83,,,
3709,05/11/23 02:34:18 PM,6.91,20.83,,,
3710,05/11/23 02:34:19 PM,6.91,20.84,,,
3711,05/11/23 02:34:20 PM,6.84,20.84,,,
3712,05/11/23 02:34:21 PM,6.84,20.85,,,
3713,05/11/23 02:34:22 PM,6.84,20.85,,,
3714,05/11/23 02:34:23 PM,6.84,20.87,,,
3715,05/11/23 02:34:24 PM,6.84,20.87,,,
3716,05/11/23 02:34:25 PM,6.84,20.88,,,
3717,05/11/23 02:34:26 PM,6.84,20.88,,,
3718,05/11/23 02:34:27 PM,6.77,20.89,,,
3719,05/11/23 02:34:28 PM,6.77,20.89,,,
3720,05/11/23 02:34:29 PM,6.77,20.91,,,
3721,05/11/23 02:34:30 PM,6.69,20.91,,,
3722,05/11/23 02:34:31 PM,6.77,20.92,,,
3723,05/11/23 02:34:32 PM,6.77,20.92,,,
3724,05/11/23 02:34:33 PM,6.77,20.93,,,
3725,05/11/23 02:34:34 PM,6.55,20.96,,,
3726,05/11/23 02:34:35 PM,6.98,20.98,,,
3727,05/11/23 02:34:36 PM,6.76,20.98,,,
3728,05/11/23 02:34:37 PM,6.84,21.00,,,
3729,05/11/23 02:34:38 PM,6.69,21.01,,,
3730,05/11/23 02:34:39 PM,6.84,21.00,,,
3731,05/11/23 02:34:40 PM,6.69,21.01,,,
3732,05/11/23 02:34:41 PM,6.76,21.02,,,
3733,05/11/23 02:34:42 PM,6.69,21.01,,,
3734,05/11/23 02:34:43 PM,6.69,21.03,,,
3735,05/11/23 02:34:44 PM,6.69,21.05,,,
3736,05/11/23 02:34:45 PM,6.69,21.06,,,
3737,05/11/23 02:34:46 PM,6.69,21.08,,,
3738,05/11/23 02:34:47 PM,6.69,21.12,,,
3739,05/11/23 02:34:48 PM,6.69,21.19,,,
3740,05/11/23 02:34:49 PM,6.69,21.21,,,
3741,05/11/23 02:34:50 PM,6.69,21.23,,,
3742,05/11/23 02:34:51 PM,6.69,21.24,,,
3743,05/11/23 02:34:52 PM,6.76,21.26,,,
3744,05/11/23 02:34:53 PM,6.69,21.24,,,
3745,05/11/23 02:34:54 PM,6.69,21.23,,,
3746,05/11/23 02:34:55 PM,6.76,21.23,,,
3747,05/11/23 02:34:56 PM,6.69,21.24,,,
3748,05/11/23 02:34:57 PM,6.62,21.25,,,
3749,05/11/23 02:34:58 PM,6.69,21.24,,,
3750,05/11/23 02:34:59 PM,6.69,21.24,,,
3751,05/11/23 02:35:00 PM,6.62,21.25,,,
3752,05/11/23 02:35:01 PM,6.62,21.26,,,
3753,05/11/23 02:35:02 PM,6.62,21.26,,,
3754,05/11/23 02:35:03 PM,6.62,21.28,,,
3755,05/11/23 02:35:04 PM,6.62,21.37,,,
3756,05/11/23 02:35:05 PM,6.62,21.34,,,
3757,05/11/23 02:35:06 PM,6.62,21.35,,,
3758,05/11/23 02:35:07 PM,6.62,21.33,,,
3759,05/11/23 02:35:08 PM,6.62,21.33,,,
3760,05/11/23 02:35:09 PM,6.62,21.41,,,
3761,05/11/23 02:35:10 PM,6.62,21.42,,,
3762,05/11/23 02:35:11 PM,6.62,21.41,,,
3763,05/11/23 02:35:12 PM,6.62,21.44,,,
3764,05/11/23 02:35:13 PM,6.62,21.50,,,
3765,05/11/23 02:35:14 PM,6.62,21.52,,,
3766,05/11/23 02:35:15 PM,6.55,21.50,,,
3767,05/11/23 02:35:16 PM,6.62,21.51,,,
3768,05/11/23 02:35:17 PM,6.62,21.51,,,
3769,05/11/23 02:35:18 PM,6.62,21.48,,,
3770,05/11/23 02:35:19 PM,6.55,21.53,,,
3771,05/11/23 02:35:20 PM,6.55,21.56,,,
3772,05/11/23 02:35:21 PM,6.55,21.68,,,
3773,05/11/23 02:35:22 PM,6.55,21.64,,,
3774,05/11/23 02:35:23 PM,6.62,21.66,,,
3775,05/11/23 02:35:24 PM,6.54,21.69,,,
3776,05/11/23 02:35:25 PM,6.62,21.69,,,
3777,05/11/23 02:35:26 PM,6.55,21.65,,,
3778,05/11/23 02:35:27 PM,6.55,21.66,,,
3779,05/11/23 02:35:28 PM,6.62,21.69,,,
3780,05/11/23 02:35:29 PM,6.62,21.70,,,
3781,05/11/23 02:35:30 PM,6.54,21.73,,,
3782,05/11/23 02:35:31 PM,6.54,21.74,,,
3783,05/11/23 02:35:32 PM,6.54,21.71,,,
3784,05/11/23 02:35:33 PM,6.54,21.74,,,
3785,05/11/23 02:35:34 PM,6.47,21.70,,,
3786,05/11/23 02:35:35 PM,6.62,21.71,,,
3787,05/11/23 02:35:36 PM,6.54,21.73,,,
3788,05/11/23 02:35:37 PM,6.54,21.75,,,
3789,05/11/23 02:35:38 PM,6.62,21.79,,,
3790,05/11/23 02:35:39 PM,6.54,21.84,,,
3791,05/11/23 02:35:40 PM,6.54,21.88,,,
3792,05/11/23 02:35:41 PM,6.54,21.91,,,
3793,05/11/23 02:35:42 PM,6.62,21.92,,,
3794,05/11/23 02:35:43 PM,6.54,22.00,,,
3795,05/11/23 02:35:44 PM,6.54,22.02,,,
3796,05/11/23 02:35:45 PM,6.61,22.02,,,
3797,05/11/23 02:35:46 PM,6.61,22.02,,,
3798,05/11/23 02:35:47 PM,6.69,22.01,,,
3799,05/11/23 02:35:48 PM,6.69,22.01,,,
3800,05/11/23 02:35:49 PM,6.69,22.01,,,
3801,05/11/23 02:35:50 PM,6.54,22.01,,,
3802,05/11/23 02:35:51 PM,6.69,22.02,,,
3803,05/11/23 02:35:52 PM,6.69,22.03,,,
3804,05/11/23 02:35:53 PM,6.69,22.05,,,
3805,05/11/23 02:35:54 PM,6.54,22.05,,,
3806,05/11/23 02:35:55 PM,6.54,22.05,,,
3807,05/11/23 02:35:56 PM,6.54,22.05,,,
3808,05/11/23 02:35:57 PM,6.54,22.05,,,
3809,05/11/23 02:35:58 PM,6.54,22.05,,,
3810,05/11/23 02:35:59 PM,6.47,22.06,,,
3811,05/11/23 02:36:00 PM,6.54,22.06,,,
3812,05/11/23 02:36:01 PM,6.54,22.07,,,
3813,05/11/23 02:36:02 PM,6.47,22.09,,,
3814,05/11/23 02:36:03 PM,6.47,22.11,,,
3815,05/11/23 02:36:04 PM,6.47,22.11,,,
3816,05/11/23 02:36:05 PM,6.54,22.12,,,
3817,05/11/23 02:36:06 PM,6.54,22.12,,,
3818,05/11/23 02:36:07 PM,6.47,22.14,,,
3819,05/11/23 02:36:08 PM,6.54,22.14,,,
3820,05/11/23 02:36:09 PM,6.54,22.15,,,
3821,05/11/23 02:36:10 PM,6.54,22.15,,,
3822,05/11/23 02:36:11 PM,6.47,22.16,,,
3823,05/11/23 02:36:12 PM,6.47,22.18,,,
3824,05/11/23 02:36:13 PM,6.54,22.18,,,
3825,05/11/23 02:36:14 PM,6.54,22.19,,,
3826,05/11/23 02:36:15 PM,6.47,22.19,,,
3827,05/11/23 02:36:16 PM,6.47,22.19,,,
3828,05/11/23 02:36:17 PM,6.54,22.19,,,
3829,05/11/23 02:36:18 PM,6.47,22.19,,,
3830,05/11/23 02:36:19 PM,6.54,22.19,,,
3831,05/11/23 02:36:20 PM,6.54,22.20,,,
3832,05/11/23 02:36:21 PM,6.54,22.20,,,
3833,05/11/23 02:36:22 PM,6.47,22.20,,,
3834,05/11/23 02:36:23 PM,6.47,22.21,,,
3835,05/11/23 02:36:24 PM,6.47,22.23,,,
3836,05/11/23 02:36:25 PM,6.54,22.25,,,
3837,05/11/23 02:36:26 PM,6.61,22.28,,,
3838,05/11/23 02:36:27 PM,6.47,22.25,,,
3839,05/11/23 02:36:28 PM,6.54,22.27,,,
3840,05/11/23 02:36:29 PM,6.47,22.28,,,
3841,05/11/23 02:36:30 PM,6.54,22.28,,,
3842,05/11/23 02:36:31 PM,6.47,22.28,,,
3843,05/11/23 02:36:32 PM,6.54,22.27,,,
3844,05/11/23 02:36:33 PM,6.54,22.27,,,
3845,05/11/23 02:36:34 PM,6.54,22.27,,,
3846,05/11/23 02:36:35 PM,6.47,22.25,,,
3847,05/11/23 02:36:36 PM,6.47,22.25,,,
3848,05/11/23 02:36:37 PM,6.47,22.25,,,
3849,05/11/23 02:36:38 PM,6.47,22.25,,,
3850,05/11/23 02:36:39 PM,6.47,22.27,,,
3851,05/11/23 02:36:40 PM,6.47,22.27,,,
3852,05/11/23 02:36:41 PM,6.47,22.28,,,
3853,05/11/23 02:36:42 PM,6.54,22.28,,,
3854,05/11/23 02:36:43 PM,6.47,22.29,,,
3855,05/11/23 02:36:44 PM,6.47,22.29,,,
3856,05/11/23 02:36:45 PM,6.47,22.29,,,
3857,05/11/23 02:36:46 PM,6.47,22.29,,,
3858,05/11/23 02:36:47 PM,6.47,22.29,,,
3859,05/11/23 02:36:48 PM,6.54,22.30,,,
3860,05/11/23 02:36:49 PM,6.47,22.30,,,
3861,05/11/23 02:36:50 PM,6.47,22.32,,,
3862,05/11/23 02:36:51 PM,6.47,22.33,,,
3863,05/11/23 02:36:52 PM,6.54,22.33,,,
3864,05/11/23 02:36:53 PM,6.47,22.34,,,
3865,05/11/23 02:36:54 PM,6.47,22.34,,,
3866,05/11/23 02:36:55 PM,6.47,22.34,,,
3867,05/11/23 02:36:56 PM,6.47,22.34,,,
3868,05/11/23 02:36:57 PM,6.47,22.36,,,
3869,05/11/23 02:36:58 PM,6.47,22.36,,,
3870,05/11/23 02:36:59 PM,6.47,22.36,,,
3871,05/11/23 02:37:00 PM,6.47,22.36,,,
3872,05/11/23 02:37:01 PM,6.47,22.37,,,
3873,05/11/23 02:37:02 PM,6.47,22.37,,,
3874,05/11/23 02:37:03 PM,6.47,22.38,,,
3875,05/11/23 02:37:04 PM,6.47,22.39,,,
3876,05/11/23 02:37:05 PM,6.47,22.41,,,
3877,05/11/23 02:37:06 PM,6.47,22.41,,,
3878,05/11/23 02:37:07 PM,6.47,22.41,,,
3879,05/11/23 02:37:08 PM,6.47,22.42,,,
3880,05/11/23 02:37:09 PM,6.47,22.42,,,
3881,05/11/23 02:37:10 PM,6.47,22.43,,,
3882,05/11/23 02:37:11 PM,6.47,22.43,,,
3883,05/11/23 02:37:12 PM,6.47,22.45,,,
3884,05/11/23 02:37:13 PM,6.47,22.46,,,
3885,05/11/23 02:37:14 PM,6.47,22.47,,,
3886,05/11/23 02:37:15 PM,6.47,22.47,,,
3887,05/11/23 02:37:16 PM,6.47,22.50,,,
3888,05/11/23 02:37:17 PM,6.47,22.50,,,
3889,05/11/23 02:37:18 PM,6.47,22.51,,,
3890,05/11/23 02:37:19 PM,6.47,22.51,,,
3891,05/11/23 02:37:20 PM,6.47,22.52,,,
3892,05/11/23 02:37:21 PM,6.47,22.54,,,
3893,05/11/23 02:37:22 PM,6.47,22.54,,,
3894,05/11/23 02:37:23 PM,6.47,22.54,,,
3895,05/11/23 02:37:24 PM,6.47,22.54,,,
3896,05/11/23 02:37:25 PM,6.47,22.52,,,
3897,05/11/23 02:37:26 PM,6.47,22.52,,,
3898,05/11/23 02:37:27 PM,6.47,22.54,,,
3899,05/11/23 02:37:28 PM,6.47,22.54,,,
3900,05/11/23 02:37:29 PM,6.47,22.54,,,
3901,05/11/23 02:37:30 PM,6.47,22.54,,,
3902,05/11/23 02:37:31 PM,6.47,22.54,,,
3903,05/11/23 02:37:32 PM,6.47,22.55,,,
3904,05/11/23 02:37:33 PM,6.47,22.55,,,
3905,05/11/23 02:37:34 PM,6.47,22.54,,,
3906,05/11/23 02:37:35 PM,6.47,22.54,,,
3907,05/11/23 02:37:36 PM,6.47,22.54,,,
3908,05/11/23 02:37:37 PM,6.47,22.54,,,
3909,05/11/23 02:37:38 PM,6.47,22.54,,,
3910,05/11/23 02:37:39 PM,6.47,22.54,,,
3911,05/11/23 02:37:40 PM,6.47,22.54,,,
3912,05/11/23 02:37:41 PM,6.40,22.54,,,
3913,05/11/23 02:37:42 PM,6.47,22.54,,,
3914,05/11/23 02:37:43 PM,6.47,22.54,,,
3915,05/11/23 02:37:44 PM,6.47,22.55,,,
3916,05/11/23 02:37:45 PM,6.47,22.55,,,
3917,05/11/23 02:37:46 PM,6.40,22.56,,,
3918,05/11/23 02:37:47 PM,6.47,22.56,,,
3919,05/11/23 02:37:48 PM,6.47,22.56,,,
3920,05/11/23 02:37:49 PM,6.47,22.56,,,
3921,05/11/23 02:37:50 PM,6.47,22.56,,,
3922,05/11/23 02:37:51 PM,6.47,22.57,,,
3923,05/11/23 02:37:52 PM,6.47,22.59,,,
3924,05/11/23 02:37:53 PM,6.47,22.59,,,
3925,05/11/23 02:37:54 PM,6.54,22.60,,,
3926,05/11/23 02:37:55 PM,6.47,22.61,,,
3927,05/11/23 02:37:56 PM,6.47,22.62,,,
3928,05/11/23 02:37:57 PM,6.40,22.64,,,
3929,05/11/23 02:37:58 PM,6.47,22.65,,,
3930,05/11/23 02:37:59 PM,6.47,22.65,,,
3931,05/11/23 02:38:00 PM,6.40,22.66,,,
3932,05/11/23 02:38:01 PM,6.47,22.66,,,
3933,05/11/23 02:38:02 PM,6.47,22.68,,,
3934,05/11/23 02:38:03 PM,6.47,22.66,,,
3935,05/11/23 02:38:04 PM,6.47,22.66,,,
3936,05/11/23 02:38:05 PM,6.47,22.68,,,
3937,05/11/23 02:38:06 PM,6.47,22.66,,,
3938,05/11/23 02:38:07 PM,6.40,22.68,,,
3939,05/11/23 02:38:08 PM,6.40,22.66,,,
3940,05/11/23 02:38:09 PM,6.47,22.66,,,
3941,05/11/23 02:38:10 PM,6.47,22.66,,,
3942,05/11/23 02:38:11 PM,6.47,22.68,,,
3943,05/11/23 02:38:12 PM,6.40,22.69,,,
3944,05/11/23 02:38:13 PM,6.47,22.69,,,
3945,05/11/23 02:38:14 PM,6.47,22.68,,,
3946,05/11/23 02:38:15 PM,6.40,22.66,,,
3947,05/11/23 02:38:16 PM,6.40,22.68,,,
3948,05/11/23 02:38:17 PM,6.40,22.68,,,
3949,05/11/23 02:38:18 PM,6.47,22.69,,,
3950,05/11/23 02:38:19 PM,6.40,22.69,,,
3951,05/11/23 02:38:20 PM,6.40,22.71,,,
3952,05/11/23 02:38:21 PM,6.47,22.73,,,
3953,05/11/23 02:38:22 PM,6.47,22.73,,,
3954,05/11/23 02:38:23 PM,6.47,22.74,,,
3955,05/11/23 02:38:24 PM,6.40,22.74,,,
3956,05/11/23 02:38:25 PM,6.32,22.75,,,
3957,05/11/23 02:38:26 PM,6.40,22.75,,,
3958,05/11/23 02:38:27 PM,6.40,22.75,,,
3959,05/11/23 02:38:28 PM,6.40,22.77,,,
3960,05/11/23 02:38:29 PM,6.39,22.78,,,
3961,05/11/23 02:38:30 PM,6.39,22.78,,,
3962,05/11/23 02:38:31 PM,6.47,22.79,,,
3963,05/11/23 02:38:32 PM,6.39,22.79,,,
3964,05/11/23 02:38:33 PM,6.39,22.82,,,
3965,05/11/23 02:38:34 PM,6.47,22.83,,,
3966,05/11/23 02:38:35 PM,6.47,22.83,,,
3967,05/11/23 02:38:36 PM,6.39,22.86,,,
3968,05/11/23 02:38:37 PM,6.47,22.87,,,
3969,05/11/23 02:38:38 PM,6.39,22.83,,,
3970,05/11/23 02:38:39 PM,6.39,22.82,,,
3971,05/11/23 02:38:40 PM,6.39,22.78,,,
3972,05/11/23 02:38:41 PM,6.40,22.75,,,
3973,05/11/23 02:38:42 PM,6.32,22.73,,,
3974,05/11/23 02:38:43 PM,6.32,22.68,,,
3975,05/11/23 02:38:44 PM,6.32,22.70,,,
3976,05/11/23 02:38:45 PM,6.40,22.74,,,
3977,05/11/23 02:38:46 PM,6.40,22.77,,,
3978,05/11/23 02:38:47 PM,6.39,22.78,,,
3979,05/11/23 02:38:48 PM,6.32,22.79,,,
3980,05/11/23 02:38:49 PM,6.32,22.82,,,
3981,05/11/23 02:38:50 PM,6.32,22.82,,,
3982,05/11/23 02:38:51 PM,6.32,22.79,,,
3983,05/11/23 02:38:52 PM,6.25,22.79,,,
3984,05/11/23 02:38:53 PM,6.32,22.80,,,
3985,05/11/23 02:38:54 PM,6.32,22.82,,,
3986,05/11/23 02:38:55 PM,6.32,22.80,,,
3987,05/11/23 02:38:56 PM,6.32,22.82,,,
3988,05/11/23 02:38:57 PM,6.32,22.82,,,
3989,05/11/23 02:38:58 PM,6.32,22.80,,,
3990,05/11/23 02:38:59 PM,6.25,22.80,,,
3991,05/11/23 02:39:00 PM,6.32,22.80,,,
3992,05/11/23 02:39:01 PM,6.25,22.82,,,
3993,05/11/23 02:39:02 PM,6.25,22.80,,,
3994,05/11/23 02:39:03 PM,6.25,22.78,,,
3995,05/11/23 02:39:04 PM,6.25,22.80,,,
3996,05/11/23 02:39:05 PM,6.25,22.80,,,
3997,05/11/23 02:39:06 PM,6.25,22.83,,,
3998,05/11/23 02:39:07 PM,6.25,22.84,,,
3999,05/11/23 02:39:08 PM,6.25,22.84,,,
4000,05/11/23 02:39:09 PM,6.25,22.86,,,
4001,05/11/23 02:39:10 PM,6.18,22.87,,,
4002,05/11/23 02:39:11 PM,6.25,22.88,,,
4003,05/11/23 02:39:12 PM,6.25,22.89,,,
4004,05/11/23 02:39:13 PM,6.25,22.91,,,
4005,05/11/23 02:39:14 PM,6.25,22.91,,,
4006,05/11/23 02:39:15 PM,6.25,22.92,,,
4007,05/11/23 02:39:16 PM,6.25,22.92,,,
4008,05/11/23 02:39:17 PM,6.25,22.92,,,
4009,05/11/23 02:39:18 PM,6.25,22.93,,,
4010,05/11/23 02:39:19 PM,6.25,22.93,,,
4011,05/11/23 02:39:20 PM,6.18,22.95,,,
4012,05/11/23 02:39:21 PM,6.25,22.97,,,
4013,05/11/23 02:39:22 PM,6.25,22.97,,,
4014,05/11/23 02:39:23 PM,6.25,22.97,,,
4015,05/11/23 02:39:24 PM,6.25,22.96,,,
4016,05/11/23 02:39:25 PM,6.11,22.82,,,
4017,05/11/23 02:39:26 PM,6.11,22.80,,,
4018,05/11/23 02:39:27 PM,6.11,22.80,,,
4019,05/11/23 02:39:28 PM,6.11,22.84,,,
4020,05/11/23 02:39:29 PM,6.11,22.89,,,
4021,05/11/23 02:39:30 PM,6.11,22.93,,,
4022,05/11/23 02:39:31 PM,6.11,22.95,,,
4023,05/11/23 02:39:32 PM,6.18,22.97,,,
4024,05/11/23 02:39:33 PM,6.11,22.98,,,
4025,05/11/23 02:39:34 PM,6.11,22.98,,,
4026,05/11/23 02:39:35 PM,6.11,22.98,,,
4027,05/11/23 02:39:36 PM,6.11,22.96,,,
4028,05/11/23 02:39:37 PM,6.04,22.91,,,
4029,05/11/23 02:39:38 PM,6.11,22.92,,,
4030,05/11/23 02:39:39 PM,6.04,22.92,,,
4031,05/11/23 02:39:40 PM,6.11,22.91,,,
4032,05/11/23 02:39:41 PM,6.04,22.91,,,
4033,05/11/23 02:39:42 PM,6.11,22.92,,,
4034,05/11/23 02:39:43 PM,6.04,22.93,,,
4035,05/11/23 02:39:44 PM,6.04,22.92,,,
4036,05/11/23 02:39:45 PM,6.04,22.93,,,
4037,05/11/23 02:39:46 PM,6.04,22.96,,,
4038,05/11/23 02:39:47 PM,6.04,22.95,,,
4039,05/11/23 02:39:48 PM,6.04,22.96,,,
4040,05/11/23 02:39:49 PM,6.04,22.98,,,
4041,05/11/23 02:39:50 PM,6.11,23.00,,,
4042,05/11/23 02:39:51 PM,6.04,23.00,,,
4043,05/11/23 02:39:52 PM,6.04,23.00,,,
4044,05/11/23 02:39:53 PM,6.04,22.96,,,
4045,05/11/23 02:39:54 PM,6.04,22.95,,,
4046,05/11/23 02:39:55 PM,5.96,22.98,,,
4047,05/11/23 02:39:56 PM,6.04,23.00,,,
4048,05/11/23 02:39:57 PM,5.96,23.01,,,
4049,05/11/23 02:39:58 PM,6.04,23.01,,,
4050,05/11/23 02:39:59 PM,6.11,23.04,,,
4051,05/11/23 02:40:00 PM,5.96,23.04,,,
4052,05/11/23 02:40:01 PM,6.04,23.05,,,
4053,05/11/23 02:40:02 PM,6.04,23.04,,,
4054,05/11/23 02:40:03 PM,5.96,23.05,,,
4055,05/11/23 02:40:04 PM,5.96,23.04,,,
4056,05/11/23 02:40:05 PM,5.96,23.04,,,
4057,05/11/23 02:40:06 PM,6.04,23.04,,,
4058,05/11/23 02:40:07 PM,6.04,23.05,,,
4059,05/11/23 02:40:08 PM,6.04,23.05,,,
4060,05/11/23 02:40:09 PM,6.04,23.05,,,
4061,05/11/23 02:40:10 PM,5.96,23.06,,,
4062,05/11/23 02:40:11 PM,5.96,23.07,,,
4063,05/11/23 02:40:12 PM,5.96,23.09,,,
4064,05/11/23 02:40:13 PM,5.96,23.07,,,
4065,05/11/23 02:40:14 PM,5.96,23.10,,,
4066,05/11/23 02:40:15 PM,6.04,23.09,,,
4067,05/11/23 02:40:16 PM,5.89,23.10,,,
4068,05/11/23 02:40:17 PM,5.89,23.11,,,
4069,05/11/23 02:40:18 PM,5.89,23.14,,,
